"Year","State","Industry.Sector.Category","Sector","Electricity_Consumption"
2002,"RI","Total Electric Industry","Industrial","1,331,242"
2002,"SC","Total Electric Industry","Industrial","31,926,073"
2002,"SD","Total Electric Industry","Industrial","1,603,878"
2002,"TN","Total Electric Industry","Industrial","31,845,313"
2002,"TX","Total Electric Industry","Industrial","102,251,054"
2002,"UT","Total Electric Industry","Industrial","7,019,410"
2002,"VA","Total Electric Industry","Industrial","19,520,908"
2002,"VT","Total Electric Industry","Industrial","1,591,682"
2002,"WA","Total Electric Industry","Industrial","15,791,500"
2002,"WI","Total Electric Industry","Industrial","25,533,710"
2002,"WV","Total Electric Industry","Industrial","10,902,031"
2002,"WY","Total Electric Industry","Industrial","7,452,648"
2002,"US","Total Electric Industry","Industrial","990,237,631"
2002,"AK","Full-Service Providers","Industrial","1,087,855"
2002,"AL","Full-Service Providers","Industrial","32,615,340"
2002,"AR","Full-Service Providers","Industrial","16,886,708"
2002,"AZ","Full-Service Providers","Industrial","11,026,379"
2002,"CA","Full-Service Providers","Industrial","37,686,106"
2002,"CO","Full-Service Providers","Industrial","10,672,226"
2002,"CT","Full-Service Providers","Industrial","5,236,646"
2002,"DC","Full-Service Providers","Industrial","282,397"
2002,"DE","Full-Service Providers","Industrial","3,032,770"
2002,"FL","Full-Service Providers","Industrial","18,959,313"
2002,"GA","Full-Service Providers","Industrial","34,603,113"
2002,"HI","Full-Service Providers","Industrial","3,770,401"
2002,"IA","Full-Service Providers","Industrial","16,547,527"
2002,"ID","Full-Service Providers","Industrial","6,352,163"
2002,"IL","Full-Service Providers","Industrial","29,198,556"
2002,"IN","Full-Service Providers","Industrial","47,481,232"
2002,"KS","Full-Service Providers","Industrial","10,195,483"
2002,"KY","Full-Service Providers","Industrial","43,812,377"
2002,"LA","Full-Service Providers","Industrial","29,661,709"
2002,"MA","Full-Service Providers","Industrial","7,216,692"
2002,"MD","Full-Service Providers","Industrial","16,353,411"
2002,"ME","Full-Service Providers","Industrial","451,160"
2002,"MI","Full-Service Providers","Industrial","31,692,288"
2002,"MN","Full-Service Providers","Industrial","21,514,632"
2002,"MO","Full-Service Providers","Industrial","15,341,437"
2002,"MS","Full-Service Providers","Industrial","15,020,552"
2002,"MT","Full-Service Providers","Industrial","2,497,786"
2002,"NC","Full-Service Providers","Industrial","31,381,089"
2002,"ND","Full-Service Providers","Industrial","2,635,775"
2002,"NE","Full-Service Providers","Industrial","7,563,454"
2002,"NH","Full-Service Providers","Industrial","2,137,176"
2002,"NJ","Full-Service Providers","Industrial","10,847,308"
2002,"NM","Full-Service Providers","Industrial","5,315,758"
2002,"NV","Full-Service Providers","Industrial","11,372,586"
2002,"NY","Full-Service Providers","Industrial","21,778,604"
2002,"OH","Full-Service Providers","Industrial","49,554,936"
2002,"OK","Full-Service Providers","Industrial","12,897,521"
2002,"OR","Full-Service Providers","Industrial","12,295,887"
2002,"PA","Full-Service Providers","Industrial","44,884,494"
2002,"RI","Full-Service Providers","Industrial","959,163"
2002,"SC","Full-Service Providers","Industrial","31,926,073"
2002,"SD","Full-Service Providers","Industrial","1,603,878"
2002,"TN","Full-Service Providers","Industrial","31,845,313"
2002,"TX","Full-Service Providers","Industrial","102,251,054"
2002,"UT","Full-Service Providers","Industrial","7,019,410"
2002,"VA","Full-Service Providers","Industrial","19,488,910"
2002,"VT","Full-Service Providers","Industrial","1,591,682"
2002,"WA","Full-Service Providers","Industrial","14,703,473"
2002,"WI","Full-Service Providers","Industrial","25,533,710"
2002,"WV","Full-Service Providers","Industrial","10,902,031"
2002,"WY","Full-Service Providers","Industrial","7,452,648"
2002,"US","Full-Service Providers","Industrial","937,138,192"
2002,"CA","Energy-Only Providers","Industrial","10,761,619"
2002,"CT","Energy-Only Providers","Industrial","133,693"
2002,"DC","Energy-Only Providers","Industrial","0"
2002,"DE","Energy-Only Providers","Industrial","1,118,264"
2002,"IL","Energy-Only Providers","Industrial","10,088,959"
2002,"MA","Energy-Only Providers","Industrial","2,870,150"
2002,"MD","Energy-Only Providers","Industrial","4,521,096"
2002,"ME","Energy-Only Providers","Industrial","3,098,667"
2002,"MI","Energy-Only Providers","Industrial","1,845,186"
2002,"MT","Energy-Only Providers","Industrial","1,965,008"
2002,"NH","Energy-Only Providers","Industrial","85,116"
2002,"NJ","Energy-Only Providers","Industrial","628,545"
2002,"NY","Energy-Only Providers","Industrial","3,369,401"
2002,"OH","Energy-Only Providers","Industrial","8,916,574"
2002,"PA","Energy-Only Providers","Industrial","2,205,057"
2002,"RI","Energy-Only Providers","Industrial","372,079"
2002,"VA","Energy-Only Providers","Industrial","31,998"
2002,"WA","Energy-Only Providers","Industrial","1,088,027"
2002,"US","Energy-Only Providers","Industrial","53,099,439"
2001,"AK","Total Electric Industry","Industrial","1,079,423"
2001,"AL","Total Electric Industry","Industrial","31,949,084"
2001,"AR","Total Electric Industry","Industrial","16,734,270"
2001,"AZ","Total Electric Industry","Industrial","11,376,746"
2001,"CA","Total Electric Industry","Industrial","63,041,253"
2001,"CO","Total Electric Industry","Industrial","10,918,384"
2001,"CT","Total Electric Industry","Industrial","5,572,234"
2001,"DC","Total Electric Industry","Industrial","280,914"
2001,"DE","Total Electric Industry","Industrial","3,977,532"
2001,"FL","Total Electric Industry","Industrial","19,854,252"
2001,"GA","Total Electric Industry","Industrial","33,940,715"
2001,"HI","Total Electric Industry","Industrial","3,789,894"
2001,"IA","Total Electric Industry","Industrial","16,238,196"
2001,"ID","Total Electric Industry","Industrial","7,305,412"
2001,"IL","Total Electric Industry","Industrial","40,779,944"
2001,"IN","Total Electric Industry","Industrial","42,079,603"
2001,"KS","Total Electric Industry","Industrial","10,569,144"
2001,"KY","Total Electric Industry","Industrial","38,676,360"
2001,"LA","Total Electric Industry","Industrial","28,574,383"
2001,"MA","Total Electric Industry","Industrial","9,757,211"
2001,"MD","Total Electric Industry","Industrial","10,176,724"
2001,"ME","Total Electric Industry","Industrial","4,412,593"
2001,"MI","Total Electric Industry","Industrial","34,174,112"
2001,"MN","Total Electric Industry","Industrial","20,767,343"
2001,"MO","Total Electric Industry","Industrial","15,814,713"
2001,"MS","Total Electric Industry","Industrial","15,268,360"
2001,"MT","Total Electric Industry","Industrial","3,370,259"
2001,"NC","Total Electric Industry","Industrial","32,931,139"
2001,"ND","Total Electric Industry","Industrial","2,753,243"
2001,"NE","Total Electric Industry","Industrial","7,327,582"
2001,"NH","Total Electric Industry","Industrial","2,482,550"
2001,"NJ","Total Electric Industry","Industrial","12,706,552"
2001,"NM","Total Electric Industry","Industrial","5,271,879"
2001,"NV","Total Electric Industry","Industrial","11,238,936"
2001,"NY","Total Electric Industry","Industrial","25,449,717"
2001,"OH","Total Electric Industry","Industrial","65,098,733"
2001,"OK","Total Electric Industry","Industrial","13,356,189"
2001,"OR","Total Electric Industry","Industrial","13,084,361"
2001,"PA","Total Electric Industry","Industrial","47,383,320"
2001,"RI","Total Electric Industry","Industrial","1,385,911"
2001,"SC","Total Electric Industry","Industrial","31,527,678"
2001,"SD","Total Electric Industry","Industrial","1,666,098"
2001,"TN","Total Electric Industry","Industrial","32,148,645"
2001,"TX","Total Electric Industry","Industrial","98,208,408"
2001,"UT","Total Electric Industry","Industrial","7,411,434"
2001,"VA","Total Electric Industry","Industrial","19,701,918"
2001,"VT","Total Electric Industry","Industrial","1,608,429"
2001,"WA","Total Electric Industry","Industrial","19,338,924"
2001,"WI","Total Electric Industry","Industrial","25,370,339"
2001,"WV","Total Electric Industry","Industrial","10,978,083"
2001,"WY","Total Electric Industry","Industrial","7,700,184"
2001,"US","Total Electric Industry","Industrial","996,609,310"
2001,"AK","Full-Service Providers","Industrial","1,079,423"
2001,"AL","Full-Service Providers","Industrial","31,949,084"
2001,"AR","Full-Service Providers","Industrial","16,734,270"
2001,"AZ","Full-Service Providers","Industrial","11,376,746"
2001,"CA","Full-Service Providers","Industrial","58,383,849"
2001,"CO","Full-Service Providers","Industrial","10,918,384"
2001,"CT","Full-Service Providers","Industrial","5,572,234"
2001,"DC","Full-Service Providers","Industrial","279,730"
2001,"DE","Full-Service Providers","Industrial","3,216,992"
2001,"FL","Full-Service Providers","Industrial","19,854,252"
2001,"GA","Full-Service Providers","Industrial","33,940,715"
2001,"HI","Full-Service Providers","Industrial","3,789,894"
2001,"IA","Full-Service Providers","Industrial","16,238,196"
2001,"ID","Full-Service Providers","Industrial","7,305,412"
2001,"IL","Full-Service Providers","Industrial","34,932,799"
2001,"IN","Full-Service Providers","Industrial","42,079,603"
2001,"KS","Full-Service Providers","Industrial","10,569,144"
2001,"KY","Full-Service Providers","Industrial","38,676,360"
2001,"LA","Full-Service Providers","Industrial","28,574,383"
2001,"MA","Full-Service Providers","Industrial","9,524,580"
2001,"MD","Full-Service Providers","Industrial","9,562,506"
2001,"ME","Full-Service Providers","Industrial","1,280,028"
2001,"MI","Full-Service Providers","Industrial","33,794,513"
2001,"MN","Full-Service Providers","Industrial","20,767,343"
2001,"MO","Full-Service Providers","Industrial","15,814,713"
2001,"MS","Full-Service Providers","Industrial","15,268,360"
2001,"MT","Full-Service Providers","Industrial","2,082,988"
2001,"NC","Full-Service Providers","Industrial","32,931,139"
2001,"ND","Full-Service Providers","Industrial","2,753,243"
2001,"NE","Full-Service Providers","Industrial","7,327,582"
2001,"NH","Full-Service Providers","Industrial","2,482,550"
2001,"NJ","Full-Service Providers","Industrial","11,479,542"
2001,"NM","Full-Service Providers","Industrial","5,271,879"
2001,"NV","Full-Service Providers","Industrial","11,238,936"
2001,"NY","Full-Service Providers","Industrial","23,349,338"
2001,"OH","Full-Service Providers","Industrial","57,833,918"
2001,"OK","Full-Service Providers","Industrial","13,356,189"
2001,"OR","Full-Service Providers","Industrial","13,084,361"
2001,"PA","Full-Service Providers","Industrial","41,969,506"
2001,"RI","Full-Service Providers","Industrial","1,169,082"
2001,"SC","Full-Service Providers","Industrial","31,527,678"
2001,"SD","Full-Service Providers","Industrial","1,666,098"
2001,"TN","Full-Service Providers","Industrial","32,148,645"
2001,"TX","Full-Service Providers","Industrial","97,785,695"
2001,"UT","Full-Service Providers","Industrial","7,411,434"
2001,"VA","Full-Service Providers","Industrial","19,634,105"
2001,"VT","Full-Service Providers","Industrial","1,608,429"
2001,"WA","Full-Service Providers","Industrial","18,167,961"
2001,"WI","Full-Service Providers","Industrial","25,370,339"
2001,"WV","Full-Service Providers","Industrial","10,978,083"
2001,"WY","Full-Service Providers","Industrial","7,700,184"
2001,"US","Full-Service Providers","Industrial","961,812,417"
2001,"CA","Energy-Only Providers","Industrial","4,657,404"
2001,"CT","Energy-Only Providers","Industrial","0"
2001,"DC","Energy-Only Providers","Industrial","1,184"
2001,"DE","Energy-Only Providers","Industrial","760,540"
2001,"IL","Energy-Only Providers","Industrial","5,847,145"
2001,"MA","Energy-Only Providers","Industrial","232,631"
2001,"MD","Energy-Only Providers","Industrial","614,218"
2001,"ME","Energy-Only Providers","Industrial","3,132,565"
2001,"MI","Energy-Only Providers","Industrial","379,599"
2001,"MT","Energy-Only Providers","Industrial","1,287,271"
2001,"NH","Energy-Only Providers","Industrial","0"
2001,"NJ","Energy-Only Providers","Industrial","1,227,010"
2001,"NY","Energy-Only Providers","Industrial","2,100,379"
2001,"OH","Energy-Only Providers","Industrial","7,264,815"
2001,"PA","Energy-Only Providers","Industrial","5,413,814"
2001,"RI","Energy-Only Providers","Industrial","216,829"
2001,"TX","Energy-Only Providers","Industrial","422,713"
2001,"VA","Energy-Only Providers","Industrial","67,813"
2001,"WA","Energy-Only Providers","Industrial","1,170,963"
2001,"US","Energy-Only Providers","Industrial","34,796,893"
2000,"AK","Total Electric Industry","Industrial","1,036,627"
2000,"AL","Total Electric Industry","Industrial","35,034,489"
2000,"AR","Total Electric Industry","Industrial","17,268,195"
2000,"AZ","Total Electric Industry","Industrial","11,975,136"
2000,"CA","Total Electric Industry","Industrial","64,310,844"
2000,"CO","Total Electric Industry","Industrial","9,954,783"
2000,"CT","Total Electric Industry","Industrial","5,810,692"
2000,"DC","Total Electric Industry","Industrial","272,558"
2000,"DE","Total Electric Industry","Industrial","3,600,866"
2000,"FL","Total Electric Industry","Industrial","18,883,859"
2000,"GA","Total Electric Industry","Industrial","36,085,359"
2000,"HI","Total Electric Industry","Industrial","3,833,873"
2000,"IA","Total Electric Industry","Industrial","17,126,797"
2000,"ID","Total Electric Industry","Industrial","8,407,697"
2000,"IL","Total Electric Industry","Industrial","40,939,212"
2000,"IN","Total Electric Industry","Industrial","48,040,239"
2000,"KS","Total Electric Industry","Industrial","10,222,176"
2000,"KY","Total Electric Industry","Industrial","37,689,295"
2000,"LA","Total Electric Industry","Industrial","31,950,419"
2000,"MA","Total Electric Industry","Industrial","10,533,043"
2000,"MD","Total Electric Industry","Industrial","10,066,312"
2000,"ME","Total Electric Industry","Industrial","4,550,515"
2000,"MI","Total Electric Industry","Industrial","37,267,697"
2000,"MN","Total Electric Industry","Industrial","28,842,085"
2000,"MO","Total Electric Industry","Industrial","16,079,807"
2000,"MS","Total Electric Industry","Industrial","15,856,373"
2000,"MT","Total Electric Industry","Industrial","6,567,934"
2000,"NC","Total Electric Industry","Industrial","34,251,859"
2000,"ND","Total Electric Industry","Industrial","3,031,306"
2000,"NE","Total Electric Industry","Industrial","7,276,085"
2000,"NH","Total Electric Industry","Industrial","2,597,404"
2000,"NJ","Total Electric Industry","Industrial","11,811,562"
2000,"NM","Total Electric Industry","Industrial","5,492,381"
2000,"NV","Total Electric Industry","Industrial","11,238,847"
2000,"NY","Total Electric Industry","Industrial","25,838,297"
2000,"OH","Total Electric Industry","Industrial","74,019,337"
2000,"OK","Total Electric Industry","Industrial","13,934,901"
